position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
CUT,"Donald, Luke",7,,0.447,-0.637,0.037,-0.097,-0.697,-0.25,281.9,0.5357149999999999,0.527775,36.69345,63.10003999999999,0.38889,2.5,2.5,-0.06,2023
CUT,"Riley, Davis",7,,1.191,-1.989,-0.067,0.614,-1.441,-0.25,299.3,0.464285,0.5,30.115392307692307,80.525,0.4705905882352941,5.5,7.0,0.547,2023
CUT,"Lahiri, Anirban",7,,-0.271,-0.497,0.221,0.296,0.02,-0.25,294.6,0.5357149999999999,0.527775,31.726217857142856,59.5729,0.5294141176470588,3.0,6.0,0.517,2023
CUT,"Day, Jason",8,,-0.211,1.119,-1.491,-0.167,-0.538,-0.75,300.1724137931035,0.42857,0.5,35.38093809523809,60.59525,0.5555555555555556,5.5,4.5,-1.658,2023
CUT,"Woodland, Gary",8,,-0.775,0.264,-1.313,1.075,0.026,-0.75,298.9,0.42857,0.527775,40.08711818181818,73.24999285714287,0.61111,4.0,3.5,-0.238,2023
CUT,"Stallings, Scott",8,,-1.819,0.178,0.214,0.676,1.069,-0.75,295.25,0.42857,0.527775,36.78846153846153,68.38892222222222,0.3888872222222222,2.5,3.0,0.891,2023
CUT,"Mullinax, Trey",8,,0.495,0.7,-1.572,-0.372,-1.245,-0.75,295.25,0.464285,0.5,40.7569375,70.70004,0.6842142105263157,2.5,4.5,-1.945,2023
CUT,"Clark, Wyndham",8,,-0.207,-0.398,1.272,-1.417,-0.543,-0.75,300.93103448275866,0.35714,0.555555,32.35315714285714,49.58330000000001,0.37500375,5.5,5.0,-0.146,2023
CUT,"Kim, Tom",8,,-1.014,-1.363,1.365,0.263,0.264,-0.75,296.65,0.5,0.6666650000000001,30.842611111111108,47.10002,0.266668,4.5,6.5,1.627,2023
CUT,"Hughes, Mackenzie",8,,-0.212,0.504,-1.786,0.745,-0.538,-0.75,290.29999999999995,0.464285,0.55556,38.65080952380952,93.46669333333334,0.3333333333333333,2.5,3.0,-1.041,2023
CUT,"Niemann, Joaquin",8,,-0.366,-0.077,-0.702,0.395,-0.384,-0.75,295.1,0.321425,0.52778,31.04002,67.53781818181818,0.4210552631578947,5.5,5.0,-0.306,2023
CUT,"Inglis, Colin",8,,0.163,0.204,-0.496,-0.62,-0.913,-0.75,281.20000000000005,0.57143,0.555555,39.03568571428571,40.5729,0.43749875,5.0,6.0,-1.116,2023
CUT,"Otaegui, Adrian",8,,0.361,0.785,-1.841,-0.056,-1.111,-0.75,279.15,0.39286,0.44444,44.05204166666667,72.03849230769231,0.5789447368421052,1.0,2.5,-1.897,2023
CUT,"Shinkwin, Callum",8,,-0.27,-1.167,-0.706,1.393,-0.48,-0.75,300.75,0.5,0.47222,36.4375,69.59164,0.5217382608695652,5.0,6.0,0.688,2023
CUT,"English, Harris",9,,-0.625,-0.901,1.04,-0.764,-0.625,-1.25,293.85,0.42857,0.583335,32.91944,53.64585,0.4375,4.0,6.5,0.276,2023
CUT,"Power, Seamus",9,,-0.491,-0.373,-1.227,0.841,-0.758,-1.25,292.54999999999995,0.392855,0.52778,33.44549615384615,85.6574,0.3999979999999999,4.0,3.5,-0.385,2023
CUT,"Grillo, Emiliano",9,,0.651,0.166,-1.026,-1.042,-1.901,-1.25,296.05,0.32143,0.555555,32.5673,68.60419999999999,0.3999993333333334,4.0,6.0,-2.068,2023
CUT,"Young, Cameron",9,,-2.114,-0.766,0.197,1.434,0.864,-1.25,314.1,0.464285,0.6111150000000001,29.947009090909088,49.72920833333334,0.437500625,5.0,4.5,1.631,2023
CUT,"Spaun, J.J.",9,,-1.01,0.279,0.235,-0.754,-0.241,-1.25,288.4,0.35714,0.472225,27.053571428571427,120.40474285714284,0.4210547368421052,3.5,7.0,-0.519,2023
