position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
CUT,"Han, Seungsu",8,,0.939,-0.073,-0.651,-1.867,-2.59,-1.651,278.0793103448276,0.35714,0.47222,35.629968,86.60831999999999,0.6499999999999999,3.5,5.0,-2.517,2023
CUT,"Penge, Marco",8,,-2.768,-0.518,-0.095,1.73,1.117,-1.651,296.6,0.607145,0.58333,38.01235555555555,44.5833,0.4210536842105263,4.5,6.0,1.635,2023
CUT,"Smyth, Travis",8,,-0.654,-0.244,-0.216,-0.536,-0.997,-1.651,281.15,0.285715,0.444445,47.0347625,67.47222500000001,0.5925955555555555,4.0,5.5,-0.752,2023
CUT,"Mickelson, Phil",9,,-2.715,-1.079,2.292,-0.65,0.564,-2.151,286.84000000000003,0.57143,0.694445,31.303352,52.7708,0.4117623529411764,5.0,6.0,1.643,2023
CUT,"Hillier, Daniel",9,,0.209,-1.4,-0.338,-0.622,-2.361,-2.151,275.70000000000005,0.5357149999999999,0.52778,40.05274,42.624975,0.650003,3.0,5.0,-0.96,2023
CUT,"Barron, Haydn",9,,0.786,-0.896,-1.587,-0.455,-2.936,-2.151,270.0379310344828,0.5,0.5,44.354200000000006,63.65738888888889,0.5454554545454545,5.5,6.0,-2.041,2023
CUT,"Christensen, Tiger",9,,-0.472,-1.365,-0.19,-0.124,-1.679,-2.151,286.04999999999995,0.42857,0.444445,46.7257125,64.56666,0.4782639130434782,6.5,5.0,-0.314,2023
CUT,"Els, Ernie",10,,-1.945,0.33,-0.802,-0.233,-0.706,-2.651,271.3,0.464285,0.44444,41.00001666666667,95.07580000000002,0.5238119047619048,2.0,4.0,-1.036,2023
CUT,"Shinkwin, Callum",10,,-1.135,-0.751,-0.978,0.212,-1.516,-2.651,285.5,0.392855,0.5,39.73016666666666,48.28029090909091,0.4761895238095238,1.5,4.0,-0.766,2023
CUT,"Micheluzzi, David",10,,-2.336,-1.051,1.514,-0.778,-0.315,-2.651,278.85,0.35714,0.6111150000000001,34.0,65.99170000000001,0.4,3.5,7.0,0.736,2023
CUT,"Grace, Branden",10,,-0.814,0.0,-1.183,-0.654,-1.836,-2.651,276.7482759,0.64286,0.52778,37.48277241,41.9167,0.4736826315789473,1.0,4.5,-1.837,2023
CUT,"Semikawa, Taiga",10,,-2.107,-0.397,0.663,-0.811,-0.544,-2.651,289.05172413793105,0.39286,0.61111,42.992450000000005,37.1574,0.3750025,3.0,6.0,-0.147,2023
CUT,"Maguire, Alex",10,,-0.28,-1.099,-1.135,-0.136,-2.371,-2.651,283.3,0.5714250000000001,0.555555,49.55556666666666,29.6667,0.5500039999999999,4.5,6.0,-1.271,2023
CUT,"Thomas, Justin",11,,-0.625,-1.68,-0.522,-0.324,-2.525,-3.151,288.7448275862069,0.42857,0.416665,37.99636956521739,57.40835,0.5185181481481481,5.0,7.0,-0.846,2023
CUT,"Hodges, Lee",11,,-1.254,-1.774,0.079,-0.201,-1.897,-3.151,286.9,0.392855,0.47222,41.39854782608696,60.33333333333333,0.4799972,3.0,6.5,-0.122,2023
CUT,"Kanaya, Takumi",11,,-0.878,-1.062,-1.82,0.608,-2.273,-3.151,270.15,0.64286,0.58333,41.34935,51.52085,0.4117670588235295,1.0,4.0,-1.212,2023
CUT,"Warren, Marc",11,,1.396,-3.046,-0.958,-0.543,-4.546,-3.151,282.1344827586207,0.57143,0.47222,44.9423,60.233360000000005,0.5,5.0,7.5,-1.501,2023
CUT,"McKinney, Connor",11,,-0.457,-1.348,-0.406,-0.94,-2.694,-3.151,269.29999999999995,0.464285,0.444445,45.44206522,52.0917,0.3913078260869565,3.5,4.0,-1.345,2023
CUT,"Schenk, Adam",12,,-0.69,0.433,-1.399,-1.996,-2.961,-3.651,278.38965517241377,0.357145,0.47222,45.402750000000005,72.3106,0.5238114285714286,3.0,7.0,-3.394,2023
CUT,"McCarthy, Denny",12,,0.342,1.524,-4.279,-1.238,-3.992,-3.651,271.25,0.42857,0.38889,46.78205384615384,77.30954285714286,0.625,3.5,9.0,-5.516,2023
CUT,"Daly, John",12,,-1.179,-0.02,-0.962,-1.49,-2.473,-3.651,264.04999999999995,0.5,0.47222,43.72620952380953,53.42306923076924,0.4999985,2.0,5.5,-2.452,2023
CUT,"Farr, Oliver",12,,-1.782,-0.105,-0.962,-0.8,-1.869,-3.651,270.05,0.464285,0.41667,48.71739130434783,63.1583,0.3478239130434782,3.0,5.0,-1.763,2023
CUT,"Canizares, Alejandro",12,,1.488,-0.89,-2.368,-1.881,-5.139,-3.651,265.8931034482759,0.57143,0.38889,44.65911818181819,64.23955,0.5357164285714285,4.5,6.5,-4.248,2023
CUT,"Robertson, Graeme",12,,-1.705,-0.127,-0.569,-1.25,-1.946,-3.651,275.9,0.42857,0.472225,42.70369629629629,96.062525,0.5,2.5,6.5,-1.819,2023
CUT,"Johnson, Dustin",13,,-1.366,-0.635,-1.413,-0.737,-2.785,-4.151,278.25,0.392855,0.416665,47.70649565217391,62.63634545454545,0.52,3.0,4.5,-2.15,2023
CUT,"Rohwer, Martin",13,,-1.16,-1.35,-1.339,-0.302,-2.99,-4.151,271.15,0.464285,0.472225,48.1378,63.48811428571429,0.3478282608695652,4.0,5.5,-1.64,2023
CUT,"Iwata, Hiroshi",14,,-0.76,-0.993,-0.746,-2.152,-3.891,-4.651,270.3137931034483,0.5,0.47222,40.62069655172414,71.18336000000001,0.3,3.5,7.5,-2.898,2023
CUT,"Campillo, Jorge",14,,-0.306,-1.077,-1.704,-1.563,-4.345,-4.651,264.8,0.35714,0.36111,40.92855714285714,69.25643846153847,0.4347808695652174,1.5,4.5,-3.268,2023
CUT,"Hirata, Kensei",14,,1.221,-2.283,-0.746,-2.843,-5.872,-4.651,272.64,0.5357149999999999,0.444445,42.29596896551725,67.0,0.5,2.5,7.0,-3.589,2023
CUT,"Crowe, Harrison",14,,-1.261,-2.014,-1.529,0.152,-3.389,-4.651,271.75,0.5,0.41667,42.895829166666665,70.6818,0.2727263636363636,4.5,4.0,-1.376,2023
CUT,"Barker, Kyle",14,,-1.084,0.026,-1.485,-2.107,-3.567,-4.651,286.5827586206897,0.35714,0.416665,40.77775416666667,79.49996250000001,0.4545431818181819,5.0,8.0,-3.592,2023
CUT,"Wiebe, Gunner",16,,-2.333,-0.995,-2.649,0.327,-3.318,-5.651,280.84137931034485,0.607145,0.388885,47.75003793103448,125.0,0.4400016,4.0,4.5,-2.322,2023
CUT,"Kho, Taichi",18,,-2.724,-3.767,0.723,-0.883,-3.927,-6.651,273.9,0.42857,0.5,43.989579166666665,63.4722,0.2173934782608695,3.0,9.0,-0.16,2023
CUT,"Arnaus, Adri",21,,-2.212,-2.306,-1.037,-2.595,-5.939,-8.151,266.1,0.321425,0.36111,34.529205000000005,69.46567647058824,0.2608708695652174,2.5,5.0,-3.632,2023
CUT,"Janewattananond, Jazz",22,,0.15,-0.917,-2.262,-5.622,-8.8,-8.651,256.5774193548387,0.1785749999999999,0.25,65.90745,73.24997777777779,0.5769223076923077,2.5,10.5,-7.884,2023
1,"Schauffele, Xander",-9,-6.0,0.869,0.875,2.241,0.861,3.976,4.845,274.42499999999995,0.6607175,0.694445,31.67369491525424,21.6041875,0.7200016,5.75,1.75,3.102,2024
T2,"Horschel, Billy",-7,-3.0,0.799,1.338,1.357,0.851,3.546,4.345,268.775,0.75,0.6805575,32.813916666666664,50.66668333333333,0.7599992,5.75,2.75,2.208,2024
T2,"Rose, Justin",-7,-4.0,1.104,0.521,1.64,1.081,3.242,4.345,265.875,0.7142850000000001,0.6944475,35.884422580645165,37.250014285714286,0.7600004,3.75,1.75,2.721,2024
4,"Lawrence, Thriston",-6,-3.0,1.242,0.247,1.204,1.403,2.853,4.095,294.55,0.5892850000000001,0.652775,30.548308,49.846176923076925,0.7000006666666666,6.25,2.5,2.606,2024
5,"Henley, Russell",-5,-2.0,0.855,0.174,1.417,1.399,2.99,3.845,269.35,0.7499975,0.7083325,32.96029047619047,45.42858571428571,0.772725,4.75,1.25,2.816,2024
6,"Lowry, Shane",-4,-3.0,0.995,-0.082,1.608,1.075,2.6,3.595,279.375,0.6250025,0.694445,33.83008627,51.67646470588235,0.666665,5.75,3.5,2.682,2024
T7,"Rahm, Jon",-1,-3.0,0.452,1.4,0.557,0.436,2.394,2.845,285.875,0.5892875,0.583335,34.19071346153846,52.12820769,0.7575751515151515,5.25,4.0,0.993,2024
T7,"Scheffler, Scottie",-1,1.0,-0.636,0.741,2.21,0.53,3.481,2.845,271.375,0.6607149999999999,0.65278,31.101201785714284,74.111125,0.6538461538461539,4.0,2.5,2.74,2024
T7,"Im, Sungjae",-1,-2.0,1.211,0.658,0.931,0.045,1.634,2.845,275.075,0.64286,0.5555575,28.944984,59.0260375,0.6666669444444444,5.0,5.0,0.977,2024
T10,"Scott, Adam",0,0.0,0.44,1.229,0.31,0.617,2.156,2.595,278.1,0.625,0.61111,32.8410463,65.95831429,0.6129041935483871,5.25,3.75,0.927,2024
T10,"Jordan, Matthew",0,0.0,0.232,0.225,1.504,0.634,2.363,2.595,276.20877192982454,0.57143,0.6527775,33.68396037735849,41.39446,0.6071435714285714,5.75,2.5,2.138,2024
T10,"Brown, Daniel",0,3.0,1.976,-0.606,0.18,1.046,0.619,2.595,281.125,0.6607125,0.5972200000000001,31.249985714285717,46.465291666666666,0.5517244827586207,6.5,3.5,1.226,2024
T13,"Noren, Alex",1,-1.0,0.844,-0.198,1.092,0.607,1.501,2.345,269.9,0.6964275,0.5972225,35.9563,42.38888333333333,0.7741941935483871,3.0,2.75,1.699,2024
T13,"Day, Jason",1,-3.0,0.556,0.373,1.116,0.3,1.789,2.345,266.875,0.6071425,0.6111150000000001,36.18211111111111,62.1145875,0.6071421428571429,5.0,1.5,1.416,2024
T13,"An, Byeong Hun",1,0.0,0.788,0.834,0.157,0.567,1.558,2.345,288.0438596491228,0.5357149999999999,0.5277775,39.536686,55.19873846153847,0.5853678048780487,6.25,4.25,0.724,2024
T16,"Morikawa, Collin",2,0.0,0.098,-0.103,1.307,0.794,1.998,2.095,271.20000000000005,0.6428575,0.6250025,31.96726785714285,50.89167,0.6666686666666667,4.5,2.75,2.101,2024
T16,"Hughes, Mackenzie",2,-3.0,1.53,-0.114,1.281,-0.601,0.566,2.095,270.75,0.42857,0.5555575,35.563312,65.395815,0.5862072413793104,5.75,4.75,0.68,2024
T16,"Catlin, John",2,0.0,0.333,0.222,0.542,0.997,1.762,2.095,271.975,0.7142850000000001,0.6250025,33.20765245901639,64.8750125,0.6428578571428571,4.5,3.0,1.54,2024
T19,"Burmester, Dean",3,0.0,-0.079,1.33,0.118,0.476,1.924,1.845,276.93859649122805,0.5357149999999999,0.5555575,41.125815686274514,50.16666666666666,0.6052626315789473,4.75,4.0,0.594,2024
T19,"Sharma, Shubhankar",3,1.0,1.366,-0.435,1.108,-0.193,0.479,1.845,265.75,0.5892850000000001,0.5694425,34.56944074074074,49.36110666666666,0.6363645454545455,4.75,3.75,0.915,2024
T19,"Hillier, Daniel",3,1.0,0.743,-0.048,1.53,-0.379,1.103,1.845,270.8551724137931,0.5892875,0.63889,32.35486379310345,63.190485714285714,0.7142850000000001,5.0,3.25,1.151,2024
T22,"Harrington, Padraig",4,1.0,-0.748,0.475,1.411,0.457,2.343,1.595,280.6,0.5,0.5833325,33.398729411764705,65.64288571428571,0.6060618181818183,4.0,2.75,1.868,2024
T22,"Straka, Sepp",4,0.0,0.482,0.177,0.546,0.39,1.113,1.595,268.075,0.69643,0.6666675,33.78305689655173,57.32693076923077,0.6071464285714286,4.25,3.5,0.936,2024
T22,"Ferguson, Ewen",4,0.0,0.153,-0.063,0.704,0.801,1.442,1.595,273.8,0.625,0.625,32.53387966101695,43.37499,0.620688276,3.0,2.25,1.505,2024
T25,"Conners, Corey",5,-3.0,0.157,-0.125,1.41,-0.097,1.188,1.345,273.67894736842106,0.6607175,0.52778,34.514113559322034,38.23148888888889,0.6764694117647059,2.5,4.0,1.313,2024
T25,"Spieth, Jordan",5,-1.0,-0.488,0.967,0.366,0.5,1.834,1.345,287.53508771929825,0.6428575,0.5416675,40.44097708333333,57.205560000000006,0.5121924390243903,7.0,5.5,0.867,2024
T25,"Cantlay, Patrick",5,2.0,-0.323,0.984,0.651,0.032,1.668,1.345,272.325,0.5178575,0.569445,35.86606964285714,46.2135125,0.766666,3.25,2.5,0.684,2024
T25,"Fox, Ryan",5,-4.0,1.187,-0.398,0.394,0.163,0.158,1.345,290.7473684210526,0.5,0.569445,37.10104042553191,52.90001,0.7222213888888889,6.0,3.5,0.556,2024
T25,"Canter, Laurie",5,3.0,0.463,0.174,-0.778,1.488,0.882,1.345,288.225,0.6250025,0.5416650000000001,38.79014629629629,56.937525,0.550001,5.75,4.5,0.709,2024
T25,"Dean, Joe",5,1.0,0.485,-0.468,0.655,0.673,0.86,1.345,280.175,0.5,0.5972225,36.35000363636364,71.34524285714285,0.51613,4.75,3.75,1.327,2024
T31,"Thomas, Justin",6,6.0,0.843,0.532,0.223,-0.503,0.252,1.095,287.88596491228066,0.5535725,0.5972225,36.56916170212766,71.42857619047619,0.5517241379310345,5.5,4.75,-0.28,2024
T31,"Johnson, Dustin",6,4.0,0.664,0.587,0.103,-0.26,0.431,1.095,270.7280701754386,0.5357125,0.5277775,35.24842452830188,67.40192941176471,0.5714305714285715,3.75,4.0,-0.157,2024
T31,"Kirk, Chris",6,4.0,-0.21,0.853,0.337,0.115,1.305,1.095,275.3140350877193,0.5892850000000001,0.6111125000000001,34.748553448275864,55.506430769230775,0.7499991666666667,4.0,3.0,0.452,2024
T31,"Todd, Brendon",6,3.0,0.427,0.099,1.255,-0.686,0.668,1.095,267.69473684210527,0.607145,0.6111125,33.00410655737705,82.48487272727273,0.5384619230769231,4.75,4.0,0.568,2024
T31,"Burns, Sam",6,9.0,1.128,0.517,0.305,-0.855,-0.033,1.095,283.3896551724138,0.5535725,0.569445,36.69896734693877,58.24072222222222,0.6060593939393939,4.75,4.75,-0.55,2024
T31,"Cole, Eric",6,2.0,0.26,0.6,0.652,-0.417,0.835,1.095,269.6,0.4285725,0.5416675,35.21796153846154,57.638873333333336,0.6363621212121212,4.0,3.75,0.235,2024
T31,"Young, Cameron",6,2.0,-0.576,0.02,0.462,1.189,1.671,1.095,300.24561403508767,0.5357149999999999,0.5972225,37.72109183673469,52.45235714285714,0.6153835897435898,6.75,3.5,1.651,2024
T31,"Manassero, Matteo",6,3.0,-0.595,1.302,0.596,-0.209,1.69,1.095,269.075,0.5535725,0.52778,39.41202037037037,70.65557333333332,0.5483867741935484,2.5,3.75,0.388,2024
T31,"Migliozzi, Guido",6,0.0,0.427,-0.847,0.518,0.997,0.668,1.095,277.725,0.6964275,0.5833325,35.16138888888889,38.18055,0.656248125,3.75,3.25,1.515,2024
T31,"Kim, Minkyu",6,3.0,0.72,0.65,-0.944,0.67,0.376,1.095,284.475,0.5,0.5416675,37.49057358490566,63.42592777777778,0.656251563,5.0,4.5,-0.273,2024
T41,"Wallace, Matt",7,2.0,0.248,0.001,0.549,0.047,0.597,0.845,276.9,0.42857,0.61111,42.499984090909095,50.293316,0.500002188,4.75,3.25,0.596,2024
T41,"Kitayama, Kurt",7,0.0,-0.769,-0.691,1.755,0.549,1.614,0.845,284.975,0.5,0.6666675,35.38704,41.04826315789474,0.454549394,4.5,4.0,2.304,2024
T43,"Koepka, Brooks",8,0.0,0.51,0.1,-0.334,0.319,0.085,0.595,278.7105263157895,0.57143,0.5138875,36.86763921568628,75.93751875,0.5384594871794872,4.75,2.75,-0.014,2024
T43,"Homa, Max",8,3.0,1.314,0.056,-1.195,0.419,-0.719,0.595,282.2543859649123,0.5,0.5138875,38.978354,68.48805714285714,0.6249995,4.75,4.25,-0.776,2024
T43,"Kim, Si Woo",8,3.0,-0.193,-0.922,1.236,0.473,0.787,0.595,282.95000000000005,0.6428575,0.5416675,30.47917857142857,79.17422727272726,0.4999997368421053,5.5,5.25,1.709,2024
T43,"Grillo, Emiliano",8,4.0,0.285,0.212,0.538,-0.44,0.31,0.595,270.4631578947368,0.5892875,0.5833349999999999,31.212955555555556,53.76110666666666,0.6923076923076923,4.0,4.0,0.098,2024
T43,"Olesen, Thorbjorn",8,0.0,0.475,0.762,-0.752,0.11,0.12,0.595,277.3103448275862,0.57143,0.569445,39.333351851851845,81.72057647058824,0.6249996874999999,6.25,5.5,-0.641,2024
T43,"Campillo, Jorge",8,0.0,0.025,-0.316,0.41,0.477,0.569,0.595,277.2,0.625,0.52778,35.65774285714286,49.41665,0.5405416216216217,5.25,4.75,0.887,2024
T43,"Scott, Calum",8,5.0,0.267,0.062,-0.113,0.379,0.328,0.595,293.1,0.3749975,0.555555,39.97022857142857,62.11217307692308,0.5135135135135135,4.25,2.25,0.266,2024
T50,"Woodland, Gary",9,6.0,0.945,-0.362,0.178,-0.416,-0.6,0.345,270.7859649122807,0.5357149999999999,0.569445,41.427075,66.13334,0.6363639393939394,4.75,5.0,-0.237,2024
T50,"Fitzpatrick, Matt",9,1.0,0.839,0.02,-0.329,-0.184,-0.493,0.345,276.925,0.5178575,0.5555574999999999,35.37577547169811,73.71296111111111,0.656249375,3.25,2.5,-0.513,2024
T50,"MacIntyre, Robert",9,3.0,-0.584,0.266,0.255,0.407,0.929,0.345,290.4807017543859,0.5,0.48611,35.515701886792456,43.45834285714286,0.5999997499999999,5.75,4.75,0.662,2024
T50,"English, Harris",9,3.0,0.922,0.723,-0.547,-0.753,-0.577,0.345,271.5,0.5714275,0.4999975,38.20915686,67.25441052631578,0.6944441666666666,4.75,4.75,-1.3,2024
T50,"Pavon, Matthieu",9,1.0,0.729,-0.329,-0.509,0.455,-0.383,0.345,276.6070175438597,0.5892875,0.5138900000000001,37.75169387755102,62.940457142857134,0.6511618604651164,4.5,3.5,-0.055,2024
T50,"Meronk, Adrian",9,4.0,0.58,-0.392,-0.562,0.72,-0.234,0.345,277.625,0.64286,0.5416675,39.91524406779661,57.20237142857143,0.5454563636363636,4.0,3.25,0.157,2024
T50,"Mansell, Richard",9,2.0,-0.498,0.093,0.581,0.169,0.843,0.345,287.8,0.5535725,0.5,35.28847115384615,52.09616153846154,0.5277775,4.0,4.0,0.75,2024
T50,"Crocker, Sean",9,7.0,-0.348,0.58,0.366,-0.253,0.693,0.345,283.49298245614034,0.5,0.5833349999999999,33.514155319148934,51.86110476190476,0.6176464705882353,4.5,5.25,0.113,2024
T58,"Ancer, Abraham",10,5.0,0.915,-1.523,1.131,-0.427,-0.82,0.095,272.2,0.5892875,0.5,34.009725,81.25000909090909,0.6363612121212121,5.25,5.0,0.704,2024
T58,"Niemann, Joaquin",10,5.0,0.946,-0.47,-0.55,0.169,-0.851,0.095,278.53508771929825,0.5892850000000001,0.5416700000000001,43.016378571428575,49.67704375,0.5897438461538461,6.25,4.75,-0.381,2024
T60,"Mickelson, Phil",11,5.0,-0.625,-0.726,1.248,-0.053,0.47,-0.155,274.0,0.5892875,0.5555575,32.94882807017544,59.49245454545454,0.3870970967741935,3.5,4.0,1.196,2024
T60,"Harman, Brian",11,6.0,0.253,-0.919,-0.002,0.515,-0.407,-0.155,278.2,0.5892875,0.5694475,34.745549999999994,42.56251666666667,0.4117655882352941,4.25,4.5,0.512,2024
T60,"Hojgaard, Rasmus",11,4.0,0.252,0.02,0.513,-0.94,-0.406,-0.155,276.4017241,0.5357149999999999,0.569445,34.06043529411765,68.817725,0.5294126470588235,4.5,5.5,-0.426,2024
T60,"Wang, Jeunghun",11,3.0,0.234,1.052,-1.104,-0.337,-0.388,-0.155,263.90175438596486,0.5892875,0.4583325,40.742007692307695,53.52081875,0.6216213513513514,2.75,3.5,-1.441,2024
T60,"Olesen, Jacob Skov",11,5.0,-1.235,0.753,0.097,0.23,1.08,-0.155,277.025,0.5357149999999999,0.5277775,39.936668,54.81374705882353,0.6216227027027027,3.0,4.5,0.327,2024
T60,"Morrison, Tommy",11,2.0,0.194,1.093,-1.208,-0.235,-0.349,-0.155,277.5210526,0.4821425,0.444445,42.897430769230766,72.65742222222222,0.6511634883720929,4.75,5.75,-1.443,2024
T66,"Matsuyama, Hideki",12,3.0,-1.117,0.284,-0.018,0.446,0.712,-0.405,280.6,0.464285,0.52778,31.68878163265306,59.08797222222222,0.6571417142857143,2.25,3.5,0.428,2024
T66,"Eckroat, Austin",12,7.0,0.353,-0.738,-0.46,0.44,-0.758,-0.405,279.775,0.4821425,0.5000025,37.31387166666667,61.027816666666666,0.6341480487804878,5.25,6.0,-0.02,2024
T66,"Thompson, Davis",12,7.0,0.702,-0.743,-0.992,0.628,-1.107,-0.405,282.6,0.57143,0.458335,31.58335,70.50002222222221,0.5750025,6.0,5.25,-0.364,2024
T66,"Hojgaard, Nicolai",12,6.0,-1.066,0.357,-0.319,0.623,0.661,-0.405,280.65,0.607145,0.5694425,37.38158070175439,68.16026153846154,0.5151503030303031,5.5,5.75,0.304,2024
T66,"McKibbin, Tom",12,3.0,0.137,-0.458,-0.025,-0.058,-0.542,-0.405,277.4,0.5178575,0.5416650000000001,34.74680576923077,48.93624705882353,0.514284,3.25,3.5,-0.083,2024
71,"Fowler, Rickie",13,4.0,-0.767,0.276,-0.433,0.269,0.112,-0.655,275.875,0.5892875,0.5416675,33.90202807017544,99.09525,0.4571437142857142,5.0,5.5,-0.165,2024
T72,"Hoge, Tom",14,9.0,-1.45,-0.448,1.696,-0.703,0.545,-0.905,271.81929824561405,0.57143,0.5416700000000001,30.007583636363638,55.03845384615385,0.5161306451612903,3.5,5.5,0.993,2024
T72,"Siem, Marcel",14,6.0,-0.314,-0.648,0.227,-0.17,-0.591,-0.905,277.07894736842104,0.42857,0.4861074999999999,38.76305882352942,60.16665,0.4146370731707317,3.75,5.25,0.057,2024
T72,"Song, Younghan",14,3.0,0.077,0.949,-1.656,-0.275,-0.981,-0.905,263.475,0.6250025,0.51389,40.83770877192983,75.42361666666666,0.631578947,2.75,4.5,-1.931,2024
T75,"Rai, Aaron",15,6.0,-0.717,-0.168,0.209,-0.479,-0.438,-1.155,274.35,0.464285,0.4722225,35.94848181818182,57.12180769,0.542856,2.0,4.75,-0.27,2024
T75,"Cejka, Alex",15,9.0,-0.525,-0.568,-0.264,0.201,-0.63,-1.155,263.525,0.64286,0.52778,40.03954745762712,63.77780833333333,0.5142885714285714,3.75,5.75,-0.062,2024
T75,"Clarke, Darren",15,4.0,0.287,-0.621,0.364,-1.185,-1.442,-1.155,271.1719298245614,0.464285,0.4444425,33.235643103448275,72.70552,0.5833347222222223,4.25,6.0,-0.821,2024
78,"Masaveu, Luis",18,5.0,-1.355,-0.091,-0.473,0.014,-0.55,-1.905,280.525,0.5535725,0.5000025,35.06915957446809,67.30557222222222,0.524999,3.5,5.25,-0.459,2024
79,"Ogletree, Andy",19,6.0,0.263,0.295,-2.175,-0.537,-2.418,-2.155,279.07894736842104,0.5,0.4166675,41.77603125,72.46587727272727,0.6249965000000001,3.0,5.75,-2.713,2024
80,"Fichardt, Darren",22,7.0,-1.234,-0.015,-1.481,-0.174,-1.671,-2.905,271.9,0.55357,0.458335,41.65945689655173,65.01788571428571,0.461536923076923,3.5,8.0,-1.655,2024
CUT,"Bezuidenhout, Christiaan",7,,-0.085,-0.07,-0.289,0.341,-0.018,-0.103,279.75,0.42857,0.416665,38.5673,73.20834,0.63636,4.0,5.5,0.051,2024
CUT,"Bradley, Keegan",7,,-1.521,0.605,0.193,0.62,1.418,-0.103,275.20000000000005,0.6785749999999999,0.47222,40.12653703703704,54.7315,0.5555555555555556,3.5,3.0,0.813,2024
CUT,"Perez, Victor",7,,-0.112,0.163,-0.163,0.009,0.009,-0.103,282.6034482758621,0.64286,0.5,36.43586153846154,48.52382857142857,0.5789457894736842,5.0,4.0,-0.155,2024
CUT,"Zalatoris, Will",7,,-1.306,0.126,1.041,0.036,1.203,-0.103,279.9,0.392855,0.5,32.734119047619046,57.488933333333335,0.4705858823529412,3.0,3.5,1.077,2024
CUT,"Bhatia, Akshay",7,,-0.188,-0.438,-0.982,1.504,0.085,-0.103,289.79999999999995,0.71429,0.52778,37.898821428571424,54.625,0.5000033333333334,5.0,4.0,0.523,2024
CUT,"Norrman, Vincent",7,,-0.751,0.569,-0.524,0.603,0.647,-0.103,286.3,0.6785749999999999,0.52778,37.25284827586207,51.7917,0.5499995000000001,5.5,7.0,0.08,2024
CUT,"Valimaki, Sami",7,,1.494,0.603,-0.641,-1.56,-1.598,-0.103,271.39310344827584,0.464285,0.38889,36.04881724137931,88.38091428571428,0.619045238,4.5,5.0,-2.2,2024
CUT,"Katsuragawa, Yuto",7,,-0.292,-0.261,-0.785,1.235,0.189,-0.103,275.65,0.75,0.47222,34.1613,56.625,0.6666700000000001,3.5,3.5,0.45,2024
CUT,"Kobori, Kazuma",7,,1.832,-0.133,-1.192,-0.61,-1.935,-0.103,264.4,0.5357149999999999,0.5,41.38097142857143,77.29626666666667,0.5555555555555556,3.5,6.5,-1.802,2024
CUT,"McDonald, Jack",7,,-1.29,0.352,-0.127,0.96,1.186,-0.103,268.85,0.64286,0.583335,39.87932068965517,80.78706666666666,0.6153869230769231,2.0,5.5,0.834,2024
CUT,"Elvira Mijares, Ignacio",7,,-0.214,0.623,-0.467,-0.046,0.111,-0.103,275.85,0.464285,0.444445,44.969984,42.84165,0.6190461904761905,5.5,5.0,-0.512,2024
CUT,"Oosthuizen, Louis",8,,1.5,-0.459,-0.004,-1.642,-2.104,-0.603,271.3413793103449,0.5,0.444445,43.85507391304348,44.34525,0.6666666666666667,6.5,6.0,-1.645,2024
