position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
T8,"Bradley, Keegan",-4,1,-0.1,0.951,0.854,0.763,2.568,2.459,308.95,0.67857,0.5972225,29.986960784313727,128.95371111111112,0.6410264102564103,3.25,3.5,1.617
T8,"Niemann, Joaquin",-4,-3,0.924,-0.31,1.964,-0.11,1.544,2.459,318.90701754385964,0.4464275,0.6527775,33.05727708333333,71.95556666666667,0.5675664864864866,5.25,2.5,1.855
T8,"Highsmith, Joe",-4,0,1.67,0.32,0.496,-0.018,0.799,2.459,306.175,0.6071425,0.555555,43.73528431372549,51.85182222222221,0.6444451111111111,3.25,3.75,0.478
T8,"Gerard, Ryan",-4,-1,-0.247,0.28,1.368,1.068,2.716,2.459,307.4,0.64286,0.63889,32.53977727272727,89.60896923076923,0.5116281395348837,4,4.25,2.436
T17,"Noren, Alex",-3,5,0.346,0.83,1.121,-0.079,1.872,2.209,293.85,0.625,0.5833325,42.246579591836735,40.71213636363636,0.6046502325581395,3.75,2.25,1.042
T17,"Wallace, Matt",-3,1,0.013,2.287,-0.494,0.413,2.206,2.209,303.225,0.5714275,0.5416650000000001,46.948589361702126,56.215664705882354,0.8181829545454545,2.5,3.25,-0.081
T19,"Scott, Adam",-2,2,1.11,0.147,-0.297,1.008,0.859,1.959,312.75,0.6250025,0.6111125,37.32038620689655,96.88891666666666,0.717948718,4,3.25,0.711
T19,"Burns, Sam",-2,-4,1.786,0.82,-0.494,-0.143,0.183,1.959,313.7,0.5,0.45833250000000003,45.61415652173913,81.15,0.6603777358490566,3.25,3.25,-0.638
T19,"Rai, Aaron",-2,-2,-0.228,0.441,1.88,-0.125,2.196,1.959,291.325,0.75,0.6527775,35.03744285714286,52.32501,0.6111144444444445,3.25,2,1.756
T19,"Finau, Tony",-2,3,-0.006,0.423,1.399,0.152,1.975,1.959,310.625,0.5178575,0.5833325,32.14757083333333,50.55393529411765,0.648648919,3.75,2.75,1.551
T19,"Davis, Cam",-2,1,0.619,0.544,0.435,0.37,1.35,1.959,310.6,0.410715,0.5555575,37.58899090909091,78.41250000000001,0.5227281818181818,4.5,3,0.805
T19,"Conners, Corey",-2,-4,0.746,-0.804,1.147,0.88,1.223,1.959,304.55,0.7678575,0.5833325,32.53157241379311,77.63334,0.5609782926829268,3,2.25,2.027
T19,"Moore, Taylor",-2,-1,-0.032,1.264,0.478,0.259,2.001,1.959,308,0.5,0.65278,38.362986666666664,75.83334,0.6052631578947368,3.5,2.25,0.738
T19,"Hossler, Beau",-2,-3,0.715,1.501,0.257,-0.505,1.253,1.959,304.675,0.410715,0.5138875,43.149594871794875,62.710008,0.6739117391304348,3,2.25,-0.248
T19,"Hall, Harry",-2,-1,1.545,0.154,0.473,-0.204,0.423,1.959,298.25,0.64286,0.5277775,40.47281020408163,94.645825,0.6521715217391305,3.25,2.25,0.269
T28,"Schauffele, Xander",-1,-3,0.371,0.398,-0.49,1.438,1.347,1.709,326.35,0.57143,0.5833325,31.47621632653061,59.732142857142854,0.62499875,4.5,2.5,0.949
T28,"Hovland, Viktor",-1,0,0.159,-0.362,1.086,0.836,1.559,1.709,303.8,0.69643,0.569445,32.641831914893615,64.37500833333334,0.58333125,3,3,1.922
T28,"Smalley, Alex",-1,1,-0.101,0.585,0.32,0.914,1.819,1.709,310.65,0.7142850000000001,0.6111125000000001,37.07971739130435,66.92308461538462,0.6341456097560976,5,4.75,1.235
T28,"Fox, Ryan",-1,2,-0.206,0.907,0.421,0.596,1.924,1.709,312.65,0.5892875,0.5972225,37.532326530612245,94.04165,0.5853665853658536,2.75,3.75,1.017
T28,"Penge, Marco",-1,-2,-1.002,0.721,0.55,1.449,2.72,1.709,326.375,0.6607175,0.6805575,37.436654000000004,48.703711111111105,0.4999994736842105,5.25,4.5,1.999
T33,"Berger, Daniel",0,-3,-0.57,-0.204,1.106,1.137,2.038,1.459,306.75,0.7142850000000001,0.6249975,33.56969818181818,56.25001666666667,0.6315784210526316,3.25,2,2.242
T33,"McNealy, Maverick",0,2,0.348,-0.044,0.246,0.918,1.12,1.459,311.375,0.607145,0.63889,42.416649019607846,64.25593571428571,0.5999988571428572,2.5,2.5,1.164
T33,"Greyserman, Max",0,3,1.349,0.665,0.755,-1.3,0.119,1.459,310.3982456140351,0.5178575,0.5277775,35.76164186046512,59.557684615384616,0.6734685714285714,2.5,3.75,-0.546
