position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
CUT,"Barjon, Paul",8,,-0.381,0.828,-0.635,0.096,0.288,-0.093,299.79999999999995,0.464285,0.38889,23.69153333333333,75.4790625,0.4800012,7.0,7.0,-0.539,2020
CUT,"Ogletree, Andy",8,,2.837,0.327,-2.662,-0.594,-2.929,-0.093,284.85,0.35714,0.416665,29.508884,118.18371578947368,0.57143,5.0,4.5,-3.256,2020
CUT,"Sullivan, Andy",8,,1.404,-0.279,-0.59,-0.628,-1.496,-0.093,290.85,0.464285,0.583335,32.2769,76.2659,0.5384623076923076,3.5,5.5,-1.218,2020
CUT,"Kim, Si Woo",9,,0.795,-0.206,-1.187,0.005,-1.388,-0.593,286.75,0.392855,0.416665,38.8777652173913,79.96770000000001,0.5,2.5,4.5,-1.182,2020
CUT,"Kuchar, Matt",9,,-1.026,-0.654,2.306,-1.219,0.433,-0.593,288.6,0.57143,0.61111,33.25375,89.94015555555555,0.4375,3.5,6.0,1.088,2020
CUT,"Summerhays, Preston",9,,-0.32,0.234,-1.265,0.758,-0.273,-0.593,295.70000000000005,0.42857,0.58333,41.09331818181818,70.080675,0.2941182352941176,5.5,5.0,-0.508,2020
CUT,"Waring, Paul",9,,-2.292,0.65,1.375,-0.326,1.699,-0.593,289.5,0.5,0.583335,34.51678695652174,56.26488666666666,0.4615384615384615,5.0,4.5,1.049,2020
CUT,"Augenstein, John",9,,-1.415,-0.917,1.542,0.199,0.823,-0.593,288.25,0.42857,0.63889,30.294840909090908,49.61662142857144,0.3333333333333333,4.5,3.5,1.74,2020
CUT,"Scott, Sandy",9,,0.163,-1.129,0.485,-0.111,-0.756,-0.593,296.9,0.642855,0.5,36.6044,54.013180000000006,0.5,8.5,6.0,0.374,2020
CUT,"Willett, Danny",10,,0.836,-0.007,-1.87,-0.05,-1.928,-1.093,290.25,0.42857,0.444445,45.47507,62.63555,0.5555555555555556,5.0,6.0,-1.921,2020
CUT,"Jones, Matt",10,,0.717,-1.439,-0.332,-0.039,-1.809,-1.093,293.35,0.35714,0.52778,33.95417894736842,78.57822777777778,0.349998,5.5,5.5,-0.371,2020
CUT,"Rose, Justin",10,,0.498,0.054,-1.694,0.049,-1.591,-1.093,292.75,0.392855,0.5,38.9272,64.77518,0.4800008,2.5,6.5,-1.644,2020
CUT,"Perez, Victor",10,,-0.334,0.07,-0.941,0.112,-0.759,-1.093,298.1,0.464285,0.555555,34.16146,72.89524615384616,0.4,4.5,5.0,-0.828,2020
CUT,"Janewattananond, Jazz",10,,-0.29,-0.883,-0.071,0.152,-0.803,-1.093,291.4,0.5357149999999999,0.583335,36.795213043478256,56.83652727272728,0.25,3.5,5.5,0.081,2020
CUT,"Herman, Jim",10,,-0.161,-0.829,-0.343,0.24,-0.932,-1.093,292.15,0.35714,0.5,37.1625,83.103,0.4444477777777778,3.0,5.5,-0.102,2020
CUT,"Wu, Brandon",10,,1.464,-1.205,-1.445,0.093,-2.558,-1.093,289.15,0.5357149999999999,0.41667,47.39627272727273,86.37214,0.5217382608695652,5.0,8.0,-1.352,2020
CUT,"Otaegui, Adrian",10,,-1.633,1.315,-0.859,0.084,0.54,-1.093,282.9,0.5,0.5,38.0955,126.4094,0.428575,5.0,6.0,-0.774,2020
CUT,"Walker, Jimmy",10,,0.348,-0.815,-0.417,-0.209,-1.44,-1.093,289.65,0.321425,0.52778,27.30532857142857,57.60632857142857,0.4999966666666666,4.0,5.0,-0.626,2020
CUT,"Yu, Kevin",10,,-1.049,-1.129,-0.018,1.104,-0.044,-1.093,303.9,0.5357149999999999,0.5833349999999999,33.21089565217392,63.25619090909091,0.3809509523809524,7.5,6.0,1.086,2020
CUT,"Woods, Tiger",10,,0.74,-1.043,0.12,-0.91,-1.833,-1.093,284.2,0.5,0.5,27.502345454545456,66.3177857142857,0.350002,4.0,5.0,-0.789,2020
CUT,"Lorenzo-Vera, Michael",10,,-0.627,-0.976,0.863,-0.352,-0.466,-1.093,291.29999999999995,0.285715,0.66667,29.912094117647055,48.663500000000006,0.266668,2.5,5.5,0.511,2020
CUT,"Balin, Daniel",10,,-1.158,1.092,-0.171,-0.855,0.066,-1.093,270.95,0.42857,0.472225,32.3944,76.60163750000001,0.5294135294117647,3.5,7.0,-1.026,2020
CUT,"Syme, Connor",10,,-2.257,1.147,-0.386,0.403,1.164,-1.093,290.15,0.57143,0.527775,33.483516,96.59528181818182,0.5000028571428572,5.5,4.5,0.018,2020
CUT,"Reavie, Chez",11,,-1.747,0.915,-0.037,-0.724,0.153,-1.593,275.75,0.57143,0.5,34.94155,75.34524166666667,0.6250043750000001,2.0,5.0,-0.761,2020
CUT,"Luck, Curtis",11,,1.196,-1.026,-1.417,-0.346,-2.789,-1.593,287.95000000000005,0.39286,0.333335,58.50678235294117,60.36054444444445,0.4583333333333333,7.0,7.0,-1.764,2020
CUT,"Lewis, Tom",11,,0.67,-0.242,-1.655,-0.366,-2.264,-1.593,286.5,0.321425,0.47222,34.76910526315789,81.7425294117647,0.35294,4.0,3.5,-2.021,2020
CUT,"Champ, Cameron",11,,-2.794,0.304,0.332,0.566,1.201,-1.593,307.9,0.464285,0.44444,34.34008947368421,78.99763333333334,0.3478269565217391,8.5,10.5,0.897,2020
CUT,"Stenson, Henrik",11,,-1.389,-0.178,1.405,-1.431,-0.205,-1.593,277.35,0.53571,0.5833349999999999,29.0063,76.33636153846153,0.4444433333333333,3.0,8.0,-0.026,2020
CUT,"Leishman, Marc",11,,-0.702,0.545,-0.45,-0.986,-0.891,-1.593,281.4,0.32143,0.555555,25.75576086956522,89.38505,0.62500125,4.5,7.0,-1.436,2020
CUT,"Stricker, Steve",11,,-0.149,1.113,-1.541,-1.016,-1.444,-1.593,275.45000000000005,0.464285,0.5,34.546647826086954,90.64425,0.4117623529411764,4.0,7.5,-2.557,2020
CUT,"Hammer, Cole",11,,2.153,-1.462,-2.679,0.395,-3.746,-1.593,289.65,0.35714,0.333335,42.46746666666667,76.99338333333334,0.5217360869565217,5.0,6.5,-2.284,2020
CUT,"Kisner, Kevin",12,,-0.076,-1.909,0.076,-0.183,-2.017,-2.093,287.35,0.642855,0.47222,42.60344615384615,56.06808,0.5217382608695652,5.5,9.0,-0.108,2020
