position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year,major
T21,"Fleetwood, Tommy",-2,-3.0,-1.214,1.519,0.198,0.675,2.393,1.179,297.225,0.8749975,0.6111125,39.019323437500006,60.88556,0.6176455882352941,3.0,3.25,0.874,2025,The Masters
T21,"Berger, Daniel",-2,-3.0,0.067,-0.135,0.903,0.344,1.112,1.179,296.675,0.8392850000000001,0.7222225,39.37391,86.7647,0.5517262068965517,3.75,3.0,1.246,2025,The Masters
T21,"An, Byeong Hun",-2,-1.0,-0.277,0.815,0.234,0.407,1.456,1.179,310.55,0.6964275,0.63889,34.37144310344828,79.34733846153847,0.7096783870967742,3.25,5.0,0.641,2025,The Masters
T21,"Matsuyama, Hideki",-2,-6.0,-1.015,0.303,1.902,-0.011,2.195,1.179,301.575,0.7321425,0.805555,31.54645833333333,51.5938,0.5555583333333334,3.0,5.25,1.892,2025,The Masters
T21,"Hovland, Viktor",-2,1.0,0.665,-0.043,0.992,-0.435,0.514,1.179,302.85,0.732145,0.63889,35.04695090909091,54.75613,0.6060593939393939,4.25,4.75,0.557,2025,The Masters
T21,"Riley, Davis",-2,-3.0,0.347,-0.169,1.497,-0.496,0.832,1.179,303.9,0.7142850000000001,0.65278,39.780085964912274,38.7987375,0.5806448387096774,3.25,4.75,1.001,2025,The Masters
T27,"Kim, Michael",-1,-1.0,0.809,-0.029,0.387,-0.239,0.119,0.929,299.275,0.6071425,0.5972225,42.03842181818182,63.94836875,0.7352961764705883,2.5,2.5,0.148,2025,The Masters
T27,"Rai, Aaron",-1,-2.0,-0.058,0.575,0.202,0.208,0.986,0.929,286.05,0.9107125,0.694445,34.877238709677414,82.071325,0.5185192592592592,3.5,2.5,0.411,2025,The Masters
T29,"Niemann, Joaquin",0,0.0,-0.645,0.226,0.599,0.499,1.324,0.679,313.4,0.7142875,0.75,33.79526551724138,32.24273,0.6799976000000001,3.25,3.5,1.099,2025,The Masters
T29,"McCarthy, Denny",0,-1.0,0.717,-0.06,-0.013,0.036,-0.038,0.679,295.0,0.8035675,0.5972225,44.54174848484848,64.47214,0.7058805882352941,2.5,2.75,0.022,2025,The Masters
T29,"Theegala, Sahith",0,-1.0,0.361,-0.845,1.125,0.037,0.317,0.679,301.575,0.69643,0.6388875,37.94774716981132,58.320625,0.4722227777777777,4.25,3.75,1.162,2025,The Masters
T32,"Campbell, Brian",1,-4.0,0.679,-0.801,1.308,-0.758,-0.249,0.429,280.7,0.85714,0.6388900000000001,33.201555,82.18091666666666,0.5714291428571429,3.5,3.0,0.551,2025,The Masters
T32,"McNealy, Maverick",1,1.0,-0.96,0.915,-0.071,0.544,1.389,0.429,308.525,0.6964325,0.6527775,42.24436440677966,103.2839818181818,0.5454554545454545,4.0,5.0,0.473,2025,The Masters
T32,"Greyserman, Max",1,2.0,1.198,0.109,-0.728,-0.15,-0.769,0.429,305.025,0.7142875,0.6250025,44.74527692307692,114.88237,0.6666656666666667,3.75,3.75,-0.878,2025,The Masters
T32,"Hojgaard, Rasmus",1,2.0,0.29,-0.322,-0.093,0.555,0.139,0.429,316.175,0.6785725,0.63889,41.10437017543859,95.10005833333334,0.589744359,3.75,4.75,0.462,2025,The Masters
T36,"Thomas, Justin",2,-2.0,0.276,0.867,-0.278,-0.686,-0.098,0.179,295.3,0.6607149999999999,0.625,36.2998,81.77262,0.5806451612903225,3.5,5.5,-0.964,2025,The Masters
T36,"Harman, Brian",2,-1.0,0.793,-0.038,-0.117,-0.459,-0.614,0.179,291.275,0.80357,0.6666675,38.3336,99.545125,0.5833325,3.25,3.5,-0.576,2025,The Masters
T36,"Schwartzel, Charl",2,0.0,0.1,-0.054,0.121,0.012,0.08,0.179,295.0,0.767855,0.6666675,39.598014285714285,44.015655555555554,0.500001875,2.5,2.5,0.133,2025,The Masters
T36,"Cantlay, Patrick",2,-1.0,0.578,-1.486,0.247,0.839,-0.399,0.179,310.4,0.7321425,0.66667,40.43091896551724,60.64726666666667,0.6060630303030303,2.5,4.25,1.087,2025,The Masters
T40,"Taylor, Nick",3,1.0,0.087,0.457,-0.687,0.071,-0.159,-0.071,292.625,0.767855,0.625,39.28621666666666,104.12095,0.6176464705882353,2.5,3.5,-0.616,2025,The Masters
T40,"Fitzpatrick, Matt",3,1.0,0.0,0.422,-0.679,0.186,-0.071,-0.071,304.05,0.6964275,0.5833325,37.05076666666667,80.65125833333333,0.6285705714285714,3.5,4.0,-0.492,2025,The Masters
T42,"Willett, Danny",4,1.0,1.464,-0.661,-0.577,-0.547,-1.785,-0.321,290.375,0.7857125,0.5833325,45.75720483870968,75.12007142857144,0.621622973,3.25,4.25,-1.124,2025,The Masters
T42,"Poston, J.T.",4,1.0,-0.064,-0.274,-0.009,0.025,-0.257,-0.321,289.65,0.8392825,0.625,49.65009365079365,39.81229999999999,0.6285711428571429,2.5,4.5,0.016,2025,The Masters
T42,"Lowry, Shane",4,9.0,-0.079,0.057,0.203,-0.502,-0.242,-0.321,294.775,0.69643,0.555555,39.05392923076924,43.0465375,0.531250625,3.0,4.75,-0.299,2025,The Masters
T42,"Bhatia, Akshay",4,-1.0,0.452,0.147,-0.464,-0.455,-0.773,-0.321,300.225,0.6428575,0.5833325,39.57546111111111,80.80199285714285,0.5526302631578948,3.5,6.0,-0.919,2025,The Masters
T46,"Burns, Sam",5,3.0,0.096,-0.117,-0.875,0.326,-0.666,-0.571,308.175,0.7500025,0.597225,40.95582307692308,31.997840000000004,0.5428585714285714,3.0,6.75,-0.549,2025,The Masters
T46,"Clark, Wyndham",5,2.0,-0.327,0.124,-0.664,0.295,-0.244,-0.571,304.1,0.7321425,0.583335,37.41668333333333,67.72596666666666,0.6857125714285714,3.25,5.25,-0.369,2025,The Masters
T46,"Thompson, Davis",5,7.0,-1.669,0.025,1.423,-0.35,1.098,-0.571,299.75,0.6785725,0.6666675,35.43147288135593,57.5605,0.5357135714285715,3.0,6.25,1.073,2025,The Masters
49,"Lee, Min Woo",6,2.0,-0.996,0.704,-0.39,-0.139,0.174,-0.821,315.075,0.6428575,0.6527775,44.52006964285714,60.46484615384615,0.5151515151515151,3.25,5.0,-0.529,2025,The Masters
50,"Spaun, J.J.",7,3.0,0.197,-1.275,-0.617,0.624,-1.267,-1.071,298.075,0.8392850000000001,0.6666675,39.88251186440678,60.81857142857143,0.4285705714285714,2.25,4.0,0.007,2025,The Masters
51,"Echavarria, Nico",8,12.0,-0.58,0.146,-0.347,-0.541,-0.742,-1.321,289.2,0.7142875,0.5972225,39.64316909090909,68.63548461538463,0.5789484210526316,3.0,4.5,-0.888,2025,The Masters
T52,"Jaeger, Stephan",9,6.0,-0.54,-0.11,0.374,-1.296,-1.031,-1.571,302.075,0.57143,0.6527775,40.78934528301887,78.14633571428571,0.548388065,3.0,4.25,-0.921,2025,The Masters
T52,"Kim, Tom",9,7.0,0.292,-0.169,-1.058,-0.636,-1.863,-1.571,295.025,0.75,0.5,49.51926935483871,61.34914285714286,0.6428557142857143,2.0,5.5,-1.694,2025,The Masters
1,"Smith, Cameron",-20,-8.0,2.819,0.548,0.507,0.484,1.54,4.359,303.125,0.671875,0.875,32.055509756097564,48.29348125,0.7222216666666667,4.5,2.75,0.991,2022,The Open Championship
2,"Young, Cameron",-19,-7.0,1.005,0.804,0.971,1.329,3.104,4.109,321.775,0.640625,0.8333325,33.32167142857143,50.76854210526315,0.6190476190476191,5.5,3.5,2.3,2022,The Open Championship
3,"McIlroy, Rory",-18,-2.0,0.714,0.711,0.479,1.954,3.145,3.859,324.35,0.640625,0.9027775,33.89169722222222,46.215945,0.52941,4.25,2.25,2.434,2022,The Open Championship
T4,"Fleetwood, Tommy",-14,-5.0,1.356,0.543,1.002,-0.042,1.503,2.859,314.075,0.59375,0.8333349999999999,36.2173,53.25941052631579,0.5909095454545454,4.75,4.0,0.961,2022,The Open Championship
T4,"Hovland, Viktor",-14,2.0,1.004,1.017,0.528,0.31,1.855,2.859,309.575,0.625,0.8194425000000001,39.44119743589744,46.27010555555555,0.6086969565217392,4.5,2.75,0.838,2022,The Open Championship
T6,"Johnson, Dustin",-13,-3.0,1.04,0.163,0.643,0.762,1.569,2.609,314.3,0.640625,0.8333325,34.95462142857143,55.94145294117647,0.5199996,6.75,2.75,1.406,2022,The Open Championship
T6,"Harman, Brian",-13,-6.0,2.174,0.09,-0.103,0.447,0.434,2.609,302.35,0.71875,0.8055574999999999,31.090184444444446,48.46483076923077,0.5909086363636363,5.0,3.75,0.344,2022,The Open Championship
T8,"DeChambeau, Bryson",-12,-6.0,-0.63,0.571,1.134,1.284,2.989,2.359,303.725,0.75,0.916665,30.965502127659573,70.07062222222223,0.5263157894736842,5.5,4.0,2.418,2022,The Open Championship
T8,"Spieth, Jordan",-12,-4.0,0.235,0.455,1.229,0.44,2.124,2.359,306.45000000000005,0.640625,0.8333325,33.69898157894737,50.42813333333333,0.5000004166666667,4.5,5.25,1.669,2022,The Open Championship
T8,"Cantlay, Patrick",-12,-4.0,1.655,0.698,0.208,-0.202,0.703,2.359,300.8,0.625,0.86111,36.118612500000005,64.05178421052631,0.62500125,4.25,3.75,0.006,2022,The Open Championship
T11,"Ancer, Abraham",-11,-7.0,0.092,0.259,-0.129,1.887,2.017,2.109,315.875,0.765625,0.86111,30.57632444444444,66.16729090909091,0.4400012,5.5,3.0,1.758,2022,The Open Championship
T11,"Hatton, Tyrrell",-11,-4.0,0.23,1.082,0.243,0.554,1.879,2.109,309.475,0.6875,0.8055574999999999,37.03565,56.86012857142857,0.7142861904761904,5.75,3.25,0.797,2022,The Open Championship
T11,"Burmester, Dean",-11,-6.0,0.016,1.616,0.675,-0.198,2.093,2.109,312.275,0.5625,0.7777799999999999,25.676435135135137,47.737405,0.52381,5.25,5.0,0.477,2022,The Open Championship
T11,"Kaewkanjana, Sadom",-11,-7.0,2.602,-0.633,0.013,0.127,-0.493,2.109,297.825,0.6875,0.8194425000000001,39.14045609756098,43.70541764705882,0.62499875,5.75,4.5,0.14,2022,The Open Championship
T15,"Schauffele, Xander",-10,-5.0,0.566,-0.116,0.745,0.664,1.293,1.859,313.2,0.640625,0.805555,33.305505000000004,42.89652105263158,0.5,6.0,3.0,1.409,2022,The Open Championship
T15,"Herbert, Lucas",-10,-5.0,0.432,-0.276,1.481,0.222,1.427,1.859,313.15538461538466,0.65625,0.7916650000000001,29.950086842105264,46.83610625,0.5384611538461539,5.5,4.25,1.703,2022,The Open Championship
T15,"Kim, Si Woo",-10,1.0,0.435,0.374,1.247,-0.197,1.423,1.859,307.925,0.640625,0.75,31.00657368421053,37.91126315789474,0.6206906896551725,5.75,5.5,1.05,2022,The Open Championship
T15,"Scott, Adam",-10,-1.0,1.319,0.743,-0.218,0.014,0.54,1.859,304.7292307692308,0.6875,0.7638875,40.12651590909091,51.13482307692308,0.6250016666666667,4.0,3.25,-0.204,2022,The Open Championship
T15,"Molinari, Francesco",-10,-4.0,1.045,0.774,0.582,-0.542,0.814,1.859,293.45,0.71875,0.8194425000000001,33.90637916666667,61.42696428571428,0.7368415789473683,5.0,4.0,0.04,2022,The Open Championship
T15,"Quayle, Anthony",-10,-5.0,1.126,0.055,-0.113,0.791,0.733,1.859,307.65,0.703125,0.7916675,34.49438139534884,61.39358125,0.52174,5.5,4.0,0.678,2022,The Open Championship
T21,"Kisner, Kevin",-9,-2.0,0.75,0.428,0.663,-0.232,0.859,1.609,293.225,0.65625,0.8333325,39.48724210526316,52.95662631578947,0.4615396153846154,4.5,3.25,0.432,2022,The Open Championship
T21,"Lowry, Shane",-9,-2.0,-0.378,0.875,0.562,0.55,1.987,1.609,310.7,0.671875,0.8472225,32.777468292682926,58.56415882352942,0.4545454545454546,4.75,4.0,1.112,2022,The Open Championship
T21,"Fitzpatrick, Matt",-9,0.0,0.619,0.428,-0.045,0.607,0.99,1.609,312.325,0.609375,0.84722,36.870066666666666,56.87878888888888,0.4545468181818182,4.25,3.75,0.562,2022,The Open Championship
T21,"Scheffler, Scottie",-9,2.0,-0.416,0.105,1.2,0.721,2.025,1.609,310.3676923076923,0.6875,0.8611125,30.835454761904764,44.41205714285714,0.5000007692307692,5.75,3.0,1.92,2022,The Open Championship
T21,"Horschel, Billy",-9,-5.0,-0.425,0.681,0.307,1.045,2.033,1.609,303.025,0.75,0.84722,34.43673720930233,63.88456428571428,0.449999,5.25,4.5,1.352,2022,The Open Championship
T21,"Mullinax, Trey",-9,-3.0,0.407,0.824,0.685,-0.307,1.202,1.609,310.275,0.625,0.8333325,27.46032702702703,64.05384090909091,0.4999989999999999,5.5,4.75,0.378,2022,The Open Championship
T21,"Lee, Min Woo",-9,-4.0,1.235,0.433,0.178,-0.237,0.374,1.609,302.45,0.625,0.819445,35.23108974358974,63.41918421052631,0.5500020000000001,5.25,3.75,-0.059,2022,The Open Championship
T28,"Conners, Corey",-8,-5.0,0.947,0.194,-0.473,0.691,0.412,1.359,304.275,0.765625,0.805555,37.75676,59.81036153846154,0.592594074,3.75,3.0,0.218,2022,The Open Championship
T28,"Finau, Tony",-8,-6.0,0.774,-0.43,0.524,0.491,0.585,1.359,308.375,0.59375,0.791665,32.62992777777778,64.26223333333333,0.5333346666666666,5.75,3.75,1.015,2022,The Open Championship
T28,"Varner III, Harold",-8,-4.0,0.511,0.001,0.379,0.468,0.848,1.359,309.0,0.625,0.805555,33.743278947368424,63.37367222222223,0.4800000000000001,4.0,3.0,0.847,2022,The Open Championship
T28,"Zalatoris, Will",-8,-3.0,0.01,0.38,0.188,0.782,1.349,1.359,310.55,0.640625,0.805555,30.73629,60.5918,0.4347808695652174,6.0,4.5,0.969,2022,The Open Championship
T28,"Frittelli, Dylan",-8,-2.0,1.585,-0.102,0.28,-0.405,-0.227,1.359,308.1,0.59375,0.7638875,37.886956097560976,48.607955,0.41666875,5.0,4.75,-0.125,2022,The Open Championship
T28,"Pieters, Thomas",-8,-1.0,0.946,-0.072,0.668,-0.184,0.412,1.359,309.175,0.53125,0.7777775,30.336583333333333,61.52170476190476,0.5,3.5,5.0,0.484,2022,The Open Championship
T34,"Rahm, Jon",-7,-2.0,-0.454,0.028,0.162,1.373,1.563,1.109,311.975,0.65625,0.8333325,33.810353488372094,70.3664875,0.5,5.75,4.25,1.535,2022,The Open Championship
T34,"MacIntyre, Robert",-7,-4.0,0.906,0.129,0.448,-0.373,0.203,1.109,306.325,0.546875,0.7638875,31.17416,45.73736666666667,0.480002,4.5,4.0,0.074,2022,The Open Championship
T34,"Perez, Victor",-7,-2.0,-0.629,0.612,-0.186,1.312,1.737,1.109,308.725,0.71875,0.8333325,39.3899425,48.17073529411765,0.5217386956521739,4.25,3.75,1.126,2022,The Open Championship
T34,"Gooch, Talor",-7,-3.0,0.552,0.011,-0.125,0.67,0.557,1.109,308.6846153846154,0.703125,0.819445,38.25351818181818,49.00515384615385,0.3500005,5.0,4.25,0.546,2022,The Open Championship
T34,"Westwood, Lee",-7,-3.0,0.955,-0.379,-0.165,0.697,0.153,1.109,304.85,0.65625,0.76389,29.046743902439022,46.55169411764706,0.5384615384615385,5.75,4.75,0.532,2022,The Open Championship
T34,"Detry, Thomas",-7,-4.0,1.259,-0.462,-0.251,0.562,-0.15,1.109,312.2,0.640625,0.7777775,36.03022093023256,56.90227,0.4074062962962962,6.75,6.0,0.312,2022,The Open Championship
T34,"Theegala, Sahith",-7,-2.0,0.608,0.582,-0.629,0.548,0.5,1.109,311.85,0.625,0.8333325,43.57008333333333,55.32937647058824,0.5000005000000001,4.25,3.0,-0.081,2022,The Open Championship
T34,"Wise, Aaron",-7,-1.0,-0.564,0.584,0.421,0.667,1.672,1.109,312.975,0.625,0.805555,32.38752162162162,60.78473157894736,0.5714290476190476,4.75,2.75,1.089,2022,The Open Championship
T42,"Kirk, Chris",-6,-2.0,0.043,0.485,-0.299,0.629,0.816,0.859,303.125,0.734375,0.7777775,39.00345434782609,42.65336923076924,0.4642857142857143,5.5,4.5,0.33,2022,The Open Championship
T42,"Kokrak, Jason",-6,-4.0,1.03,0.036,-0.477,0.27,-0.171,0.859,303.45,0.640625,0.791665,36.05245365853658,58.139582352941176,0.6538473076923077,3.5,4.5,-0.207,2022,The Open Championship
T42,"Burns, Sam",-6,-8.0,1.514,-0.768,0.376,-0.263,-0.655,0.859,306.65,0.546875,0.7916675,33.15648048780488,62.002088888888885,0.3571425,5.5,4.25,0.112,2022,The Open Championship
T42,"Meronk, Adrian",-6,-3.0,0.889,0.505,-0.823,0.288,-0.03,0.859,306.05,0.5625,0.805555,40.803121052631575,49.51708260869565,0.5909068181818182,5.25,3.5,-0.536,2022,The Open Championship
T42,"Lawrence, Thriston",-6,-3.0,0.273,0.695,-0.588,0.48,0.586,0.859,309.075,0.609375,0.805555,43.07155,57.41828421052631,0.4666679999999999,3.5,4.75,-0.108,2022,The Open Championship
T47,"Reed, Patrick",-5,-5.0,1.317,-0.211,0.47,-0.968,-0.709,0.609,298.0,0.578125,0.75,33.35959024390244,50.88639523809523,0.5600016,5.0,3.25,-0.498,2022,The Open Championship
T47,"Higgo, Garrick",-5,-6.0,0.77,0.157,-0.565,0.247,-0.161,0.609,303.04999999999995,0.65625,0.791665,36.34673953488373,49.339521052631575,0.3599984,5.5,4.0,-0.318,2022,The Open Championship
T47,"Kim, Tom",-5,-1.0,0.248,0.001,0.083,0.277,0.36,0.609,294.9,0.734375,0.805555,33.47487045454545,77.53678666666667,0.5652191304347827,4.75,3.25,0.359,2022,The Open Championship
T47,"Smith, Jordan",-5,-5.0,-1.442,-0.042,1.3,0.793,2.051,0.609,312.55,0.609375,0.8055574999999999,31.0102475,65.86764500000001,0.4210515789473684,5.5,4.75,2.093,2022,The Open Championship
T47,"Katsuragawa, Yuto",-5,-3.0,-0.512,-0.693,0.804,1.009,1.12,0.609,309.15,0.734375,0.8888874999999999,33.263795,49.91316363636364,0.2608695652173913,3.5,4.0,1.813,2022,The Open Championship
T47,"Celli, Filippo",-5,-1.0,0.21,-0.438,-0.49,1.327,0.399,0.609,309.675,0.71875,0.73611,47.7933275,55.7109,0.4814807407407407,5.25,6.75,0.837,2022,The Open Championship
T53,"Thomas, Justin",-4,-2.0,-0.051,0.093,0.061,0.256,0.41,0.359,309.72615384615386,0.65625,0.7916650000000001,28.800600000000003,53.66235,0.55,6.75,5.5,0.317,2022,The Open Championship
T53,"Casey, Paul",-4,-2.0,-0.333,-0.609,0.754,0.546,0.692,0.359,302.475,0.640625,0.8333325,31.94848947368421,46.22192105263158,0.3999976666666667,3.75,4.25,1.3,2022,The Open Championship
T53,"Willett, Danny",-4,-3.0,0.147,0.313,0.091,-0.192,0.212,0.359,307.31538461538463,0.671875,0.76389,37.52776590909091,54.073146666666666,0.6086982608695652,6.0,5.25,-0.101,2022,The Open Championship
T53,"Niemann, Joaquin",-4,-4.0,-0.371,-0.006,0.389,0.347,0.73,0.359,318.2415384615385,0.5625,0.777775,31.18591388888889,50.46547142857143,0.56,5.75,5.5,0.737,2022,The Open Championship
T53,"Kennedy, Brad",-4,0.0,1.373,0.53,-0.503,-1.041,-1.014,0.359,291.675,0.71875,0.7638875,43.300804,51.39516428571428,0.6190457142857142,5.0,4.25,-1.544,2022,The Open Championship
T53,"Hojgaard, Nicolai",-4,1.0,0.682,-0.675,-0.454,0.805,-0.323,0.359,315.4,0.609375,0.805555,29.85447,62.283,0.4999989285714286,6.0,5.0,0.352,2022,The Open Championship
T53,"Scrivener, Jason",-4,-2.0,-0.377,0.639,0.219,-0.122,0.735,0.359,301.58769230769235,0.609375,0.8333325,30.8305125,56.03784761904762,0.6428578571428571,3.25,4.0,0.097,2022,The Open Championship
T53,"Dinwiddie, Robert",-4,-3.0,0.515,0.577,-0.643,-0.091,-0.157,0.359,301.925,0.625,0.7916675,38.79759767441861,62.990105,0.5909095454545454,4.5,3.75,-0.733,2022,The Open Championship
T53,"Van Meijel, Lars",-4,-3.0,0.713,0.173,-0.459,-0.069,-0.354,0.359,305.3,0.625,0.708335,34.619414285714285,65.79450526315789,0.5925911111111111,3.75,3.75,-0.527,2022,The Open Championship
T62,"Poulter, Ian",-3,2.0,0.994,0.494,-0.271,-1.108,-0.885,0.109,290.625,0.671875,0.791665,37.39796046511628,66.97015263157894,0.5238114285714286,4.75,4.75,-1.379,2022,The Open Championship
T62,"Tringale, Cameron",-3,-3.0,0.82,-1.02,-0.099,0.407,-0.711,0.109,303.125,0.6875,0.805555,36.50424705882353,63.20753,0.4482737931034483,4.0,4.75,0.308,2022,The Open Championship
T62,"Henley, Russell",-3,3.0,-0.574,0.514,0.085,0.083,0.682,0.109,299.5,0.703125,0.8611125,37.52176086956522,62.73255555555556,0.499999375,4.5,3.5,0.168,2022,The Open Championship
T62,"Munoz, Sebastian",-3,-2.0,0.287,0.399,-0.671,0.094,-0.178,0.109,297.975,0.703125,0.7916675,41.58481860465116,59.18823125,0.5,3.5,3.25,-0.577,2022,The Open Championship
T62,"Carey, David",-3,1.0,0.72,-0.367,-0.653,0.41,-0.611,0.109,312.725,0.5625,0.75,44.71049428571428,53.69439166666666,0.5416654166666667,5.75,4.75,-0.244,2022,The Open Championship
T62,"Parry, John",-3,0.0,0.64,0.568,-0.61,-0.489,-0.531,0.109,298.625,0.625,0.7499975,40.690284090909095,57.061525,0.5714285714285714,4.0,3.75,-1.099,2022,The Open Championship
T68,"Matsuyama, Hideki",-2,-5.0,-1.052,0.48,0.353,0.078,0.911,-0.141,299.325,0.703125,0.7916650000000001,34.73520476190476,50.564406250000005,0.4999986363636364,4.5,5.75,0.432,2022,The Open Championship
T68,"Bezuidenhout, Christiaan",-2,2.0,-0.309,-0.036,0.798,-0.594,0.168,-0.141,303.55,0.578125,0.7638875,29.87171951219512,46.08868571428571,0.4545468181818182,4.0,5.0,0.204,2022,The Open Championship
T68,"Garcia, Sergio",-2,1.0,0.707,-1.966,0.352,0.765,-0.849,-0.141,309.5,0.609375,0.708335,32.729123529411766,46.840777777777774,0.4054072972972973,5.5,5.0,1.117,2022,The Open Championship
T68,"Mansell, Richard",-2,2.0,-0.219,-0.001,-0.409,0.487,0.078,-0.141,311.7815384615385,0.609375,0.8194425000000001,36.73251111111111,74.343355,0.4545440909090908,5.5,5.75,0.079,2022,The Open Championship
T72,"Kitayama, Kurt",-1,1.0,-0.08,-0.457,-0.156,0.302,-0.311,-0.391,307.375,0.546875,0.791665,37.08262,56.450339130434784,0.52174,6.0,5.75,0.146,2022,The Open Championship
T72,"Law, David",-1,-3.0,-0.136,0.006,0.055,-0.316,-0.255,-0.391,305.675,0.59375,0.7361125,40.43549210526316,54.60117368421052,0.37037,4.0,4.5,-0.261,2022,The Open Championship
T74,"Armitage, Marcus",0,2.0,0.372,0.427,-0.711,-0.728,-1.013,-0.641,303.275,0.546875,0.65278,36.44061538461538,54.914685,0.5757572727272727,4.75,5.0,-1.439,2022,The Open Championship
T74,"De Los Santos, Justin",0,2.0,-0.982,0.896,-0.408,-0.147,0.341,-0.641,310.5615384615385,0.609375,0.8055525,38.440155,58.661163157894734,0.5200008,4.0,4.25,-0.555,2022,The Open Championship
T76,"Clark, Wyndham",1,-3.0,-1.865,0.641,-0.515,0.848,0.974,-0.891,315.01230769230773,0.59375,0.7083325,32.51354166666667,64.40102105263156,0.5357149999999999,4.0,5.5,0.333,2022,The Open Championship
T76,"Arnaus, Adri",1,0.0,-1.934,0.007,1.102,-0.066,1.043,-0.891,316.26153846153846,0.609375,0.8888874999999999,30.396210526315787,45.867268181818176,0.3157878947368421,5.75,6.75,1.036,2022,The Open Championship
T76,"Jarvis, Aaron",1,1.0,0.925,0.317,-0.614,-1.519,-1.816,-0.891,294.0338461538462,0.640625,0.76389,38.07291063829787,86.00862352941176,0.5,3.5,5.5,-2.133,2022,The Open Championship
T79,"Canter, Laurie",2,2.0,0.567,-0.811,0.218,-1.115,-1.708,-1.141,300.25,0.625,0.7083325,35.44364047619048,56.95964666666666,0.4137917241379311,4.0,6.25,-0.897,2022,The Open Championship
T79,"Brown, Barclay",2,3.0,0.092,-0.477,0.129,-0.886,-1.233,-1.141,307.025,0.515625,0.694445,33.64102121212121,61.50317931034483,0.6060587878787879,5.25,6.75,-0.757,2022,The Open Championship
T81,"Im, Sungjae",4,2.0,-2.59,0.152,0.026,0.771,0.949,-1.641,304.4046153846154,0.703125,0.819445,40.63821818181818,47.64814615384616,0.4545445454545455,3.25,3.5,0.797,2022,The Open Championship
T81,"Bairstow, Sam",4,-3.0,0.156,0.016,-2.122,0.31,-1.797,-1.641,313.45,0.609375,0.6388875,47.77444047619048,56.75268823529412,0.5428580000000001,5.5,6.75,-1.812,2022,The Open Championship
83,"Rutherford, Jamie",8,3.0,-2.197,-1.225,1.483,-0.702,-0.444,-2.641,297.0015384615385,0.65625,0.819445,30.25557804878049,59.23432941176471,0.3181818181818182,2.5,5.25,0.781,2022,The Open Championship
1,"Harman, Brian",-13,-1.0,2.849,0.461,0.56,0.808,1.829,4.678,274.625,0.7321425,0.63889,35.48586949152542,50.4375,0.7586213793103449,4.75,1.75,1.368,2023,The Open Championship
T2,"Rahm, Jon",-7,-1.0,0.903,0.328,0.98,0.968,2.275,3.178,283.7,0.5535725,0.625,35.43264680851064,43.66148125,0.7222205555555555,5.0,3.0,1.947,2023,The Open Championship
T2,"Day, Jason",-7,-2.0,1.057,1.48,0.366,0.274,2.121,3.178,268.975,0.5714275,0.6111125,42.611672000000006,41.67224,0.6857168571428571,3.0,3.25,0.64,2023,The Open Championship
T2,"Kim, Tom",-7,-4.0,1.91,0.323,0.605,0.341,1.268,3.178,264.55,0.64286,0.6250025,33.818724561403506,53.16665,0.7499971428571428,3.0,3.25,0.945,2023,The Open Championship
T2,"Straka, Sepp",-7,-2.0,0.769,-0.299,2.138,0.57,2.409,3.178,271.9,0.607145,0.7500025,25.77046603773585,83.02944705882354,0.59091,5.75,3.5,2.708,2023,The Open Championship
T6,"McIlroy, Rory",-6,-3.0,0.237,0.132,1.292,1.267,2.691,2.928,283.025,0.4821425,0.680555,33.03929623,50.031275,0.6785725,4.25,2.0,2.559,2023,The Open Championship
T6,"Grillo, Emiliano",-6,-3.0,1.07,-0.272,1.403,0.728,1.859,2.928,270.65,0.607145,0.6944425000000001,31.38709516129033,63.7618857142857,0.625,3.5,2.25,2.13,2023,The Open Championship
T8,"Young, Cameron",-5,2.0,-1.143,-0.386,2.502,1.705,3.821,2.678,290.15,0.5535725,0.73611,29.18861754385965,50.81250833333333,0.6296288888888888,6.5,3.75,4.207,2023,The Open Championship
T8,"Sharma, Shubhankar",-5,-1.0,0.403,0.503,1.794,-0.023,2.274,2.678,261.475,0.6250025,0.6527775,32.712121818181814,67.82141429,0.8214260714285714,3.0,2.0,1.771,2023,The Open Championship
T10,"Fleetwood, Tommy",-4,1.0,0.395,0.479,1.122,0.431,2.033,2.428,268.0,0.5892875,0.694445,36.35608363636364,39.34522857142857,0.733335,2.75,2.5,1.553,2023,The Open Championship
T10,"Homa, Max",-4,-2.0,0.6,-0.308,0.869,1.267,1.828,2.428,269.15,0.7678575,0.652775,34.11748196721311,47.16666666666666,0.5588226470588236,3.75,2.75,2.136,2023,The Open Championship
T10,"Jordan, Matthew",-4,-1.0,1.196,-0.168,1.387,0.013,1.232,2.428,267.275,0.5178575,0.625,37.09548181818182,31.102576923076924,0.6333336666666667,4.75,2.75,1.4,2023,The Open Championship
T13,"Matsuyama, Hideki",-3,-1.0,1.03,-0.175,0.721,0.602,1.147,2.178,273.225,0.607145,0.7083349999999999,32.42792307692308,42.25000769230769,0.6296322222222221,3.25,2.75,1.323,2023,The Open Championship
