position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs
1,"DeChambeau, Bryson",-6,-3,1.089,1.245,1.902,1.333,4.479,5.568,314,0.5178575,0.63889,29.212452631578948,54.46212692307692,0.5806451612903225,8.75,4,3.234
2,"Wolff, Matthew",0,5,0.609,0.871,1.793,0.795,3.46,4.068,302.375,0.375,0.5972225,26.93784,56.30941481481481,0.6060606060606061,6.75,2.5,2.588
3,"Oosthuizen, Louis",2,3,1.511,0.857,1.092,0.108,2.057,3.568,293.425,0.517855,0.5972225,38.9784744680851,69.45129130434783,0.6451622580645161,6,4,1.2
4,"English, Harris",3,3,1.235,1.546,0.285,0.253,2.084,3.318,290.925,0.57143,0.5416675,31.583210416666667,80.6339,0.6666666666666666,5,2.5,0.537
5,"Schauffele, Xander",4,4,1.485,1.436,0.158,-0.01,1.584,3.068,293.725,0.392855,0.5416675,34.754886842105265,67.87571333333334,0.5882352941176471,5.5,2.5,0.148
T6,"Johnson, Dustin",5,0,0.063,0.454,1.847,0.454,2.755,2.818,295.7,0.55357,0.583335,29.926777272727275,54.33719230769231,0.5312503125,5.5,3.5,2.301
T6,"Zalatoris, Will",5,1,0.074,0.384,1.649,0.712,2.745,2.818,304.95,0.39285749999999997,0.5277775,25.571920930232558,68.75683571428573,0.5454539393939394,6.25,4,2.361
T8,"McIlroy, Rory",6,5,0.714,0.377,0.022,1.455,1.854,2.568,303.575,0.607145,0.6527775,34.583619148936165,75.129615,0.48387225806451617,7,4.25,1.477
T8,"Thomas, Justin",6,2,1.149,1.195,0.466,-0.242,1.419,2.568,285.95000000000005,0.4285725,0.5138875,30.199202272727273,64.26608333333334,0.5428585714285714,5,3.5,0.223
T8,"Simpson, Webb",6,3,1.79,1.162,-0.51,0.127,0.779,2.568,289.225,0.46428749999999996,0.48611000000000004,35.355428205128206,62.76908275862069,0.7368423684210526,2.5,3.75,-0.383
T8,"Finau, Tony",6,1,-0.619,0.699,1.841,0.648,3.188,2.568,300.05,0.4464275,0.597225,29.25215135135135,60.3118,0.45714171428571426,5.75,3.75,2.489
T8,"Johnson, Zach",6,4,2.369,0.303,0.147,-0.252,0.199,2.568,286.425,0.48214250000000003,0.5416675,34.67594347826087,90.08803846153846,0.7333333333333333,5.5,5,-0.104
T13,"Hovland, Viktor",7,5,0.173,0.585,1.081,0.479,2.145,2.318,296.55,0.64286,0.65278,29.11496888888889,66.38043913043478,0.56250125,4.25,5,1.56
T13,"Reed, Patrick",7,4,1.254,0.075,1.641,-0.653,1.064,2.318,284,0.42857,0.5,33.81130857142857,62.730628124999996,0.59091,6.75,5,0.988
T13,"Long, Adam",7,3,0.974,0.887,0.154,0.304,1.345,2.318,286.9,0.5892850000000001,0.5138875,30.111225,92.65615909090909,0.64706,4.5,3.25,0.458
T13,"Westwood, Lee",7,2,0.336,0.663,0.476,0.843,1.982,2.318,297.825,0.5535725,0.5416650000000001,32.01647608695652,67.45459545454545,0.5428574285714285,6,4.25,1.319
T17,"Noren, Alex",8,5,1.615,0.027,0.971,-0.544,0.454,2.068,287.725,0.5178575,0.5555575,33.241928205128204,79.20989285714285,0.5,5.5,4,0.427
T17,"Casey, Paul",8,3,0,0.234,1.184,0.65,2.068,2.068,292.925,0.5357149999999999,0.555555,36.18364166666667,44.187580952380955,0.5294129411764706,5.75,4.5,1.834
T17,"Glover, Lucas",8,5,1.729,-0.638,0.515,0.462,0.34,2.068,290.425,0.57143,0.61111,35.7160375,79.97986666666667,0.5833313888888889,4.5,3.75,0.977
T17,"Kokrak, Jason",8,2,1.575,-0.503,0.124,0.872,0.493,2.068,297.925,0.5178575,0.5555575,32.20286046511628,79.62463333333334,0.4736857894736842,6,4,0.996
T17,"Matsuyama, Hideki",8,8,-1.096,0.506,1.761,0.897,3.164,2.068,297.775,0.607145,0.583335,30.062911111111113,61.85347777777778,0.5294138235294118,5.75,6,2.659
22,"Im, Sungjae",9,1,-0.137,-0.096,1.445,0.606,1.955,1.818,292.05,0.607145,0.6666675,31.08521489361702,67.48853157894736,0.406249375,5.25,5.5,2.051
T23,"Rahm, Jon",10,3,0.221,-0.269,0.62,0.996,1.347,1.568,301.275,0.4464275,0.5833325,30.45194090909091,72.131304,0.4473673684210526,5.25,3.5,1.616
T23,"Cabrera Bello, Rafa",10,8,2.026,0.373,-0.384,-0.447,-0.457,1.568,289.425,0.5357149999999999,0.4999975,36.86848510638298,102.84566666666666,0.5833336111111111,5.25,4.25,-0.831
T23,"Todd, Brendon",10,5,1.578,-0.141,0.437,-0.305,-0.009,1.568,282.125,0.6785725,0.5,39.31313962264151,76.6024,0.5555558333333334,5.25,4.5,0.131
T23,"Pendrith, Taylor",10,0,0.269,0.612,-0.384,1.071,1.3,1.568,306.675,0.41071250000000004,0.4722225,32.343435897435896,72.6002935483871,0.5121963414634146,7.75,5.25,0.688
T23,"Van Rooyen, Erik",10,0,0.075,0.488,1.363,-0.358,1.494,1.568,288.45,0.5535725,0.583335,27.691010638297872,81.01897391304348,0.4516109677419355,4.5,4.5,1.006
T23,"Niemann, Joaquin",10,7,1.738,0.005,-0.45,0.275,-0.169,1.568,299,0.3928575,0.5000025,34.593576744186045,74.78093103448276,0.5405416216216217,5.75,3.5,-0.175
T23,"Pieters, Thomas",10,7,-1.085,0.563,1.361,0.729,2.654,1.568,300.25,0.42857,0.6388900000000001,29.24878095238095,62.83122307692308,0.5000010714285714,6.5,5,2.09
30,"Howell III, Charles",11,4,1.511,0.622,-1.218,0.403,-0.193,1.318,293.775,0.392855,0.45833250000000003,42.50711578947369,62.95221923076923,0.6097546341463415,3.5,5,-0.815
T31,"Watson, Bubba",12,7,-1.678,0.064,1.566,1.116,2.747,1.068,306.5,0.5178575,0.6666650000000001,31.289327906976744,61.35085416666667,0.3749971875,6.25,5.75,2.682
T31,"Herbert, Lucas",12,2,1.245,0.268,-0.199,-0.246,-0.177,1.068,289.8,0.464285,0.4444425,33.69404285714286,74.04022857142857,0.48780585365853657,5.25,3.5,-0.445
T31,"Paratore, Renato",12,6,0.978,1.02,-0.515,-0.415,0.091,1.068,290.375,0.30357,0.472225,34.72023225806451,73.18426842105264,0.6046502325581395,4,4.75,-0.929
T34,"Berger, Daniel",13,6,1.42,-0.403,0.401,-0.6,-0.602,0.818,290.075,0.4464275,0.48611000000000004,42.742605,54.245328,0.46511511627906976,5.25,4.75,-0.199
T34,"Jaeger, Stephan",13,3,0.826,1.119,-0.531,-0.595,-0.008,0.818,282.275,0.41071250000000004,0.48611000000000004,38.265279487179484,81.50762903225807,0.5789489473684211,5.75,4.25,-1.127
T34,"Duncan, Tyler",13,2,-0.969,0.495,1.696,-0.404,1.788,0.818,284.625,0.6428575,0.583335,29.969476744186046,55.88475833333334,0.42424181818181816,4.75,4.25,1.292
T34,"Langasque, Romain",13,3,0.47,-0.689,1.003,0.034,0.349,0.818,295.575,0.39285749999999997,0.5555575,27.952360000000002,79.74941818181819,0.5999993333333333,4,4.25,1.037
T38,"Day, Jason",14,2,1.359,0.391,-1.278,0.096,-0.79,0.568,294.4,0.41071250000000004,0.48611250000000006,38.18280465116279,62.0569037037037,0.61111,4,4.25,-1.182
T38,"Smith, Cameron",14,2,1.084,-0.466,0.026,-0.076,-0.515,0.568,287.2,0.35714250000000003,0.5000025,32.19218571428571,69.820190625,0.5641046153846154,4,5.25,-0.05
T38,"Horschel, Billy",14,10,0.901,-0.014,-0.371,0.052,-0.333,0.568,294.4,0.482145,0.5000025,49.44507027027027,53.304006896551726,0.4318175,5,5,-0.319
